time,country,sector,value_var,value_100
2017M01,Belgium,energy,4.3,115.1
2017M01,Belgium,capital goods,-0.4,100.6
2017M01,Belgium,durable consumer goods,0.2,101.7
2017M01,Belgium,non-durable consumer goods,-0.2,99.9
2017M01,Bulgaria,general,0.6,100.3
2017M01,Bulgaria,intermediate goods,0.5,102.9
2017M01,Bulgaria,energy,1.4,96.3
2017M01,Bulgaria,capital goods,-0.3,101.5
2017M01,Bulgaria,durable consumer goods,0.0,101.5
2017M01,Bulgaria,non-durable consumer goods,0.2,101.8
2017M01,Czechia,general,0.8,98.7
2017M01,Czechia,intermediate goods,0.7,98.1
2017M01,Czechia,energy,2.6,98.3
2017M01,Czechia,capital goods,0.3,98.8
2017M01,Czechia,durable consumer goods,-0.1,96.4
2017M01,Czechia,non-durable consumer goods,0.5,100.2
2017M01,Denmark,general,-0.5,101.3
2017M01,Denmark,intermediate goods,0.9,100.9
2017M01,Denmark,energy,2.2,104.8
2017M01,Denmark,capital goods,0.6,102.0
2017M01,Denmark,durable consumer goods,1.2,101.2
2017M01,Denmark,non-durable consumer goods,-3.8,99.3
2017M01,Germany,general,0.5,100.4
2017M01,Germany,intermediate goods,0.7,100.2
2017M01,Germany,energy,1.4,98.0
2017M01,Germany,capital goods,0.2,100.7
2017M01,Germany,durable consumer goods,0.2,101.5
2017M01,Germany,non-durable consumer goods,0.0,101.8
2017M01,Estonia,general,1.0,101.9
2017M01,Estonia,intermediate goods,0.7,99.6
2017M01,Estonia,energy,3.1,108.1
2017M01,Estonia,capital goods,0.5,101.9
2017M01,Estonia,durable consumer goods,-0.1,99.6
2017M01,Estonia,non-durable consumer goods,1.4,102.7
2017M01,Ireland,general,-1.4,100.9
2017M01,Ireland,intermediate goods,0.8,100.4
2017M01,Ireland,energy,2.6,102.3
2017M01,Ireland,capital goods,0.2,100.9
2017M01,Ireland,durable consumer goods,0.1,100.7
2017M01,Ireland,non-durable consumer goods,-0.1,101.0
2017M01,Greece,general,1.1,99.9
2017M01,Greece,intermediate goods,0.3,98.4
2017M01,Greece,energy,2.2,100.5
2017M01,Greece,capital goods,0.1,100.2
2017M01,Greece,durable consumer goods,-0.1,100.4
2017M01,Greece,non-durable consumer goods,0.2,100.3
2017M01,Spain,general,1.5,102.2
2017M01,Spain,intermediate goods,1.0,100.8
2017M01,Spain,energy,5.7,107.9
2017M01,Spain,capital goods,0.2,100.5
2017M01,Spain,durable consumer goods,-0.3,101.1
2017M01,Spain,non-durable consumer goods,0.4,101.3
2017M01,France,general,1.0,100.9
2017M01,France,intermediate goods,0.9,98.8
2017M01,France,energy,3.3,106.7
2017M01,France,capital goods,0.2,100.6
2017M01,France,durable consumer goods,0.1,100.5
2017M01,France,non-durable consumer goods,0.4,99.9
2017M01,Croatia,general,0.7,98.4
2017M01,Croatia,intermediate goods,0.2,97.0
2017M01,Croatia,energy,2.5,96.9
2017M01,Croatia,capital goods,0.0,100.2
2017M01,Croatia,durable consumer goods,0.2,96.0
2017M01,Croatia,non-durable consumer goods,0.1,99.8
2017M01,Italy,general,1.0,100.1
2017M01,Italy,intermediate goods,0.8,100.4
2017M01,Italy,energy,2.5,99.1
2017M01,Italy,capital goods,0.2,100.4
2017M01,Italy,durable consumer goods,0.0,100.8
2017M01,Italy,non-durable consumer goods,0.2,100.4
2017M01,Cyprus,general,0.7,98.2
2017M01,Cyprus,intermediate goods,0.2,99.3
2017M01,Cyprus,energy,5.5,93.9
2017M01,Cyprus,capital goods,0.4,99.6
2017M01,Cyprus,durable consumer goods,0.3,100.5
2017M01,Cyprus,non-durable consumer goods,-1.0,99.5
2017M01,Latvia,general,0.6,98.6
2017M01,Latvia,intermediate goods,0.6,99.5
2017M01,Latvia,energy,0.4,93.0
2017M01,Latvia,capital goods,1.0,96.8
2017M01,Latvia,durable consumer goods,-0.3,100.6
2017M01,Latvia,non-durable consumer goods,0.5,102.1
2017M01,Lithuania,general,1.2,100.6
2017M01,Lithuania,intermediate goods,1.3,95.0
2017M01,Lithuania,energy,2.1,106.8
2017M01,Lithuania,capital goods,0.1,99.6
2017M01,Lithuania,durable consumer goods,-0.6,98.4
2017M01,Lithuania,non-durable consumer goods,1.1,104.3
2017M01,Luxembourg,general,3.2,101.7
2017M01,Luxembourg,intermediate goods,6.4,104.2
2017M01,Luxembourg,energy,-0.2,89.9
2017M01,Luxembourg,capital goods,0.1,99.1
2017M01,Luxembourg,durable consumer goods,0.1,100.7
2017M01,Luxembourg,non-durable consumer goods,-1.2,105.0
2017M01,Hungary,general,0.8,100.6
2017M01,Hungary,intermediate goods,0.9,101.0
2017M01,Hungary,energy,1.9,100.1
2017M01,Hungary,capital goods,0.3,100.8
2017M01,Hungary,durable consumer goods,1.9,92.9
2017M01,Hungary,non-durable consumer goods,0.3,102.6
2017M01,Malta,general,0.3,99.7
2017M01,Malta,intermediate goods,0.0,98.9
2017M01,Malta,energy,0.0,96.0
2017M01,Malta,capital goods,0.9,102.6
2017M01,Malta,durable consumer goods,0.0,92.9
2017M01,Malta,non-durable consumer goods,0.6,101.2
2017M01,Netherlands,general,0.9,101.1
2017M01,Netherlands,intermediate goods,1.7,100.2
2017M01,Netherlands,energy,1.1,98.5
2017M01,Netherlands,capital goods,0.3,101.8
2017M01,Netherlands,durable consumer goods,0.5,102.7
2017M01,Netherlands,non-durable consumer goods,0.4,103.4
2017M01,Austria,general,0.5,100.0
2017M01,Austria,intermediate goods,0.8,100.2
2017M01,Austria,energy,0.7,98.4
2017M01,Austria,capital goods,0.2,100.8
2017M01,Austria,durable consumer goods,0.1,100.6
2017M01,Austria,non-durable consumer goods,0.0,100.6
2017M01,Poland,general,0.3,103.0
2017M01,Poland,intermediate goods,0.8,102.7
2017M01,Poland,energy,0.9,107.3
2017M01,Poland,capital goods,-0.6,102.4
2017M01,Poland,durable consumer goods,-1.0,99.9
2017M01,Poland,non-durable consumer goods,0.0,102.8
2017M01,Portugal,general,2.1,101.0
2017M01,Portugal,intermediate goods,0.4,99.6
2017M01,Portugal,energy,9.3,104.5
2017M01,Portugal,capital goods,0.4,99.4
2017M01,Portugal,durable consumer goods,0.6,101.5
2017M01,Portugal,non-durable consumer goods,0.2,100.8
2017M01,Romania,general,0.8,100.8
2017M01,Romania,intermediate goods,0.4,98.9
2017M01,Romania,energy,3.6,99.7
2017M01,Romania,capital goods,-1.0,102.0
2017M01,Romania,durable consumer goods,0.5,103.6
2017M01,Romania,non-durable consumer goods,0.2,102.7
2017M01,Slovenia,general,0.6,99.9
2017M01,Slovenia,intermediate goods,0.6,99.5
2017M01,Slovenia,energy,-0.3,95.1
2017M01,Slovenia,capital goods,0.4,100.1
2017M01,Slovenia,durable consumer goods,0.5,100.0
2017M01,Slovenia,non-durable consumer goods,0.8,101.6
2017M01,Slovakia,general,1.4,98.3
2017M01,Slovakia,intermediate goods,1.3,97.8
2017M01,Slovakia,energy,2.8,96.5
2017M01,Slovakia,capital goods,0.7,99.3
2017M01,Slovakia,durable consumer goods,1.6,96.9
2017M01,Slovakia,non-durable consumer goods,1.0,101.3
2017M01,Finland,general,0.8,100.7
2017M01,Finland,intermediate goods,1.3,99.6
2017M01,Finland,energy,2.6,102.3
2017M01,Finland,capital goods,0.1,101.0
2017M01,Finland,durable consumer goods,0.1,100.4
2017M01,Finland,non-durable consumer goods,0.7,99.8
2017M01,Sweden,general,0.6,104.8
2017M01,Sweden,intermediate goods,1.1,103.7
2017M01,Sweden,energy,0.6,114.4
2017M01,Sweden,capital goods,-0.1,103.1
2017M01,Sweden,durable consumer goods,0.1,103.3
2017M01,Sweden,non-durable consumer goods,0.5,103.5
2017M02,EU,general,0.1,101.1
2017M02,EU,intermediate goods,0.7,101.1
2017M02,EU,energy,-1.0,101.3
2017M02,EU,capital goods,-0.1,100.8
2017M02,EU,durable consumer goods,0.0,100.7
2017M02,EU,non-durable consumer goods,0.2,101.2
2017M02,Belgium,general,0.4,107.6
2017M02,Belgium,intermediate goods,1.8,107.2
2017M02,Belgium,energy,-0.7,114.3
2017M02,Belgium,capital goods,0.6,101.2
2017M02,Belgium,durable consumer goods,0.1,101.8
2017M02,Belgium,non-durable consumer goods,0.3,100.2
2017M02,Bulgaria,general,1.1,101.4
2017M02,Bulgaria,intermediate goods,2.0,105.0
2017M02,Bulgaria,energy,0.8,97.1
2017M02,Bulgaria,capital goods,0.2,101.7
2017M02,Bulgaria,durable consumer goods,0.0,101.5
2017M02,Bulgaria,non-durable consumer goods,0.7,102.5
2017M02,Czechia,general,0.4,99.1
2017M02,Czechia,intermediate goods,1.1,99.2
2017M02,Czechia,energy,0.5,98.8
2017M02,Czechia,capital goods,0.0,98.8
2017M02,Czechia,durable consumer goods,0.0,96.4
2017M02,Czechia,non-durable consumer goods,0.0,100.2
2017M02,Denmark,general,0.3,101.6
2017M02,Denmark,intermediate goods,0.0,100.9
2017M02,Denmark,energy,2.5,107.4
2017M02,Denmark,capital goods,-0.5,101.5
2017M02,Denmark,durable consumer goods,0.1,101.3
2017M02,Denmark,non-durable consumer goods,-0.2,99.1
2017M02,Germany,general,0.2,100.6
2017M02,Germany,intermediate goods,0.7,100.9
2017M02,Germany,energy,-0.8,97.2
2017M02,Germany,capital goods,0.1,100.8
2017M02,Germany,durable consumer goods,0.0,101.5
2017M02,Germany,non-durable consumer goods,0.1,101.9
2017M02,Estonia,general,0.0,101.9
2017M02,Estonia,intermediate goods,0.0,99.6
2017M02,Estonia,energy,-0.6,107.5
2017M02,Estonia,capital goods,0.0,101.9
2017M02,Estonia,durable consumer goods,0.2,99.8
2017M02,Estonia,non-durable consumer goods,0.7,103.4
2017M02,Ireland,general,-0.7,100.2
2017M02,Ireland,intermediate goods,0.7,101.1
2017M02,Ireland,energy,-1.0,101.3
2017M02,Ireland,capital goods,-0.1,100.8
2017M02,Ireland,durable consumer goods,0.0,100.7
2017M02,Ireland,non-durable consumer goods,0.2,101.2
2017M02,Greece,general,1.0,100.9
2017M02,Greece,intermediate goods,0.7,99.1
2017M02,Greece,energy,1.9,102.4
2017M02,Greece,capital goods,0.0,100.2
2017M02,Greece,durable consumer goods,-0.2,100.2
2017M02,Greece,non-durable consumer goods,0.1,100.4
2017M02,Spain,general,-0.7,101.5
2017M02,Spain,intermediate goods,1.0,101.8
2017M02,Spain,energy,-6.0,101.4
2017M02,Spain,capital goods,0.2,100.7
2017M02,Spain,durable consumer goods,0.0,101.1
2017M02,Spain,non-durable consumer goods,0.3,101.6
2017M02,France,general,-0.3,100.6
2017M02,France,intermediate goods,0.9,99.7
2017M02,France,energy,-3.2,103.3
2017M02,France,capital goods,0.0,100.6
2017M02,France,durable consumer goods,0.1,100.6
2017M02,France,non-durable consumer goods,0.1,100.0
2017M02,Croatia,general,-0.2,98.2
2017M02,Croatia,intermediate goods,0.2,97.2
2017M02,Croatia,energy,0.0,96.9
2017M02,Croatia,capital goods,-0.4,99.8
2017M02,Croatia,durable consumer goods,-2.4,93.7
2017M02,Croatia,non-durable consumer goods,-0.2,99.6
2017M02,Italy,general,0.2,100.3
2017M02,Italy,intermediate goods,0.3,100.7
2017M02,Italy,energy,0.5,99.6
2017M02,Italy,capital goods,0.1,100.5
2017M02,Italy,durable consumer goods,0.2,101.0
2017M02,Italy,non-durable consumer goods,0.1,100.5
2017M02,Cyprus,general,-0.1,98.1
2017M02,Cyprus,intermediate goods,-0.2,99.1
2017M02,Cyprus,energy,0.1,94.0
2017M02,Cyprus,capital goods,0.1,99.7
2017M02,Cyprus,durable consumer goods,0.2,100.7
2017M02,Cyprus,non-durable consumer goods,-0.3,99.2
2017M02,Latvia,general,0.4,99.0
2017M02,Latvia,intermediate goods,0.2,99.7
2017M02,Latvia,energy,0.5,93.5
2017M02,Latvia,capital goods,0.3,97.1
2017M02,Latvia,durable consumer goods,0.0,100.6
2017M02,Latvia,non-durable consumer goods,1.0,103.1
2017M02,Lithuania,general,0.3,100.9
2017M02,Lithuania,intermediate goods,1.2,96.1
2017M02,Lithuania,energy,0.2,107.0
2017M02,Lithuania,capital goods,-0.6,99.0
2017M02,Lithuania,durable consumer goods,0.3,98.7
2017M02,Lithuania,non-durable consumer goods,-0.5,103.8
2017M02,Luxembourg,general,1.9,103.6
2017M02,Luxembourg,intermediate goods,3.7,108.1
2017M02,Luxembourg,energy,0.0,89.9
2017M02,Luxembourg,capital goods,0.8,99.9
2017M02,Luxembourg,durable consumer goods,0.0,100.7
2017M02,Luxembourg,non-durable consumer goods,-1.8,103.1
2017M02,Hungary,general,0.3,100.9
2017M02,Hungary,intermediate goods,0.9,101.9
2017M02,Hungary,energy,0.7,100.8
2017M02,Hungary,capital goods,-0.2,100.6
2017M02,Hungary,durable consumer goods,-0.1,92.8
2017M02,Hungary,non-durable consumer goods,0.2,102.8
2017M02,Malta,general,-0.1,99.6
2017M02,Malta,intermediate goods,-0.1,98.8
2017M02,Malta,energy,0.0,96.0
2017M02,Malta,capital goods,0.0,102.6
2017M02,Malta,durable consumer goods,0.0,92.9
2017M02,Malta,non-durable consumer goods,-0.2,101.0
2017M02,Netherlands,general,0.9,102.0
2017M02,Netherlands,intermediate goods,1.5,101.7
2017M02,Netherlands,energy,1.2,99.7
2017M02,Netherlands,capital goods,0.1,101.9
2017M02,Netherlands,durable consumer goods,0.1,102.8
2017M02,Netherlands,non-durable consumer goods,0.4,103.8
2017M02,Austria,general,0.1,100.1
2017M02,Austria,intermediate goods,0.6,100.8
2017M02,Austria,energy,-0.6,97.8
2017M02,Austria,capital goods,0.2,101.0
2017M02,Austria,durable consumer goods,0.1,100.7
2017M02,Austria,non-durable consumer goods,0.0,100.6
2017M02,Poland,general,0.1,103.1
2017M02,Poland,intermediate goods,0.3,103.0
2017M02,Poland,energy,0.4,107.7
2017M02,Poland,capital goods,-0.3,102.1
2017M02,Poland,durable consumer goods,0.3,100.2
2017M02,Poland,non-durable consumer goods,0.0,102.8
2017M02,Portugal,general,-0.2,100.8
2017M02,Portugal,intermediate goods,0.3,99.9
2017M02,Portugal,energy,-1.3,103.1
2017M02,Portugal,capital goods,-0.1,99.3
2017M02,Portugal,durable consumer goods,-0.4,101.1
2017M02,Portugal,non-durable consumer goods,0.1,100.9
2017M02,Romania,general,0.1,100.9
2017M02,Romania,intermediate goods,0.9,99.8
2017M02,Romania,energy,-1.0,98.7
2017M02,Romania,capital goods,0.0,102.0
2017M02,Romania,durable consumer goods,0.7,104.3
2017M02,Romania,non-durable consumer goods,0.5,103.2
2017M02,Slovenia,general,0.4,100.3
2017M02,Slovenia,intermediate goods,0.9,100.4
2017M02,Slovenia,energy,-0.5,94.6
2017M02,Slovenia,capital goods,-0.2,99.9
2017M02,Slovenia,durable consumer goods,-0.8,99.2
2017M02,Slovenia,non-durable consumer goods,0.3,101.9
2017M02,Slovakia,general,0.3,98.6
2017M02,Slovakia,intermediate goods,1.8,99.6
2017M02,Slovakia,energy,0.0,96.5
2017M02,Slovakia,capital goods,-0.2,99.1
2017M02,Slovakia,durable consumer goods,0.3,97.2
2017M02,Slovakia,non-durable consumer goods,-0.7,100.6
2017M02,Finland,general,0.5,101.2
2017M02,Finland,intermediate goods,0.7,100.3
2017M02,Finland,energy,-1.0,101.3
2017M02,Finland,capital goods,0.4,101.4
2017M02,Finland,durable consumer goods,-0.1,100.3
2017M02,Finland,non-durable consumer goods,-0.2,99.6
2017M02,Sweden,general,-0.8,104.0
2017M02,Sweden,intermediate goods,-0.7,103.0
2017M02,Sweden,energy,-0.5,113.8
2017M02,Sweden,capital goods,-1.1,102.0
2017M02,Sweden,durable consumer goods,0.3,103.6
2017M02,Sweden,non-durable consumer goods,-0.7,102.8
2017M03,EU,general,-0.2,100.9
2017M03,EU,intermediate goods,0.5,101.6
2017M03,EU,energy,-2.2,99.1
2017M03,EU,capital goods,0.3,101.1
2017M03,EU,durable consumer goods,0.2,100.9
2017M03,EU,non-durable consumer goods,0.0,101.2
2017M03,Belgium,general,-0.8,106.7
2017M03,Belgium,intermediate goods,0.6,107.8
2017M03,Belgium,energy,-3.2,110.6
2017M03,Belgium,capital goods,0.0,101.2
2017M03,Belgium,durable consumer goods,0.1,101.9
2017M03,Belgium,non-durable consumer goods,0.2,100.4
2017M03,Bulgaria,general,-0.6,100.8
2017M03,Bulgaria,intermediate goods,-0.4,104.6
2017M03,Bulgaria,energy,-1.4,95.7
2017M03,Bulgaria,capital goods,0.0,101.7
2017M03,Bulgaria,durable consumer goods,-0.2,101.3
2017M03,Bulgaria,non-durable consumer goods,0.0,102.5
2017M03,Czechia,general,-0.1,99.0
2017M03,Czechia,intermediate goods,0.6,99.8
2017M03,Czechia,energy,-1.3,97.5
2017M03,Czechia,capital goods,-0.2,98.6
2017M03,Czechia,durable consumer goods,0.0,96.4
2017M03,Czechia,non-durable consumer goods,-0.1,100.1
2017M03,Denmark,general,-0.9,100.7
2017M03,Denmark,intermediate goods,0.2,101.1
2017M03,Denmark,energy,-4.1,103.0
2017M03,Denmark,capital goods,-0.1,101.4
2017M03,Denmark,durable consumer goods,0.0,101.3
2017M03,Denmark,non-durable consumer goods,-0.6,98.5
2017M03,Germany,general,-0.1,100.5
2017M03,Germany,intermediate goods,0.4,101.3
2017M03,Germany,energy,-1.2,96.0
2017M03,Germany,capital goods,0.1,100.9
2017M03,Germany,durable consumer goods,0.1,101.6
2017M03,Germany,non-durable consumer goods,0.1,102.0
2017M03,Estonia,general,0.0,101.9
2017M03,Estonia,intermediate goods,-0.4,99.2
2017M03,Estonia,energy,-4.2,103.0
2017M03,Estonia,capital goods,2.4,104.3
2017M03,Estonia,durable consumer goods,-0.3,99.5
2017M03,Estonia,non-durable consumer goods,-0.5,102.9
2017M03,Ireland,general,1.9,102.1
2017M03,Ireland,intermediate goods,0.5,101.6
2017M03,Ireland,energy,-2.2,99.1
2017M03,Ireland,capital goods,0.3,101.1
2017M03,Ireland,durable consumer goods,0.2,100.9
2017M03,Ireland,non-durable consumer goods,0.0,101.2
2017M03,Greece,general,-1.2,99.7
2017M03,Greece,intermediate goods,-0.1,99.0
2017M03,Greece,energy,-3.0,99.3
2017M03,Greece,capital goods,0.0,100.2
2017M03,Greece,durable consumer goods,0.0,100.2
2017M03,Greece,non-durable consumer goods,0.4,100.8
2017M03,Spain,general,-0.8,100.7
2017M03,Spain,intermediate goods,0.3,102.1
2017M03,Spain,energy,-5.2,96.1
2017M03,Spain,capital goods,0.2,100.9
2017M03,Spain,durable consumer goods,0.0,101.1
2017M03,Spain,non-durable consumer goods,0.1,101.7
2017M03,France,general,-0.5,100.1
2017M03,France,intermediate goods,0.5,100.2
2017M03,France,energy,-3.8,99.4
2017M03,France,capital goods,0.0,100.6
2017M03,France,durable consumer goods,-0.1,100.5
2017M03,France,non-durable consumer goods,0.0,100.0
2017M03,Croatia,general,-0.6,97.6
2017M03,Croatia,intermediate goods,-0.1,97.1
2017M03,Croatia,energy,-2.7,94.3
2017M03,Croatia,capital goods,0.1,99.9
2017M03,Croatia,durable consumer goods,1.7,95.3
2017M03,Croatia,non-durable consumer goods,0.0,99.6
2017M03,Italy,general,0.0,100.3
2017M03,Italy,intermediate goods,0.5,101.2
2017M03,Italy,energy,-0.9,98.7
2017M03,Italy,capital goods,0.1,100.6
2017M03,Italy,durable consumer goods,0.1,101.1
2017M03,Italy,non-durable consumer goods,0.0,100.5
2017M03,Cyprus,general,1.0,99.1
2017M03,Cyprus,intermediate goods,0.1,99.2
2017M03,Cyprus,energy,4.3,98.0
2017M03,Cyprus,capital goods,0.1,99.8
2017M03,Cyprus,durable consumer goods,-0.6,100.1
2017M03,Cyprus,non-durable consumer goods,0.3,99.5
2017M03,Latvia,general,0.1,99.1
2017M03,Latvia,intermediate goods,0.1,99.8
2017M03,Latvia,energy,-0.1,93.4
2017M03,Latvia,capital goods,-0.2,96.9
2017M03,Latvia,durable consumer goods,0.0,100.6
2017M03,Latvia,non-durable consumer goods,0.5,103.6
2017M03,Lithuania,general,-0.1,100.8
2017M03,Lithuania,intermediate goods,2.3,98.3
2017M03,Lithuania,energy,-3.6,103.2
2017M03,Lithuania,capital goods,-0.2,98.8
2017M03,Lithuania,durable consumer goods,-0.1,98.6
2017M03,Lithuania,non-durable consumer goods,1.3,105.1
2017M03,Luxembourg,general,-3.4,100.1
2017M03,Luxembourg,intermediate goods,-6.4,101.2
2017M03,Luxembourg,energy,0.0,89.9
2017M03,Luxembourg,capital goods,0.1,100.0
2017M03,Luxembourg,durable consumer goods,0.2,100.9
2017M03,Luxembourg,non-durable consumer goods,1.2,104.3
2017M03,Hungary,general,0.3,101.2
2017M03,Hungary,intermediate goods,1.1,103.0
2017M03,Hungary,energy,-1.5,99.3
2017M03,Hungary,capital goods,0.4,101.0
2017M03,Hungary,durable consumer goods,1.7,94.4
2017M03,Hungary,non-durable consumer goods,0.6,103.4
2017M03,Malta,general,-0.1,99.5
2017M03,Malta,intermediate goods,-0.3,98.5
2017M03,Malta,energy,0.0,96.0
2017M03,Malta,capital goods,0.0,102.6
2017M03,Malta,durable consumer goods,0.0,92.9
2017M03,Malta,non-durable consumer goods,-0.1,100.9
2017M03,Netherlands,general,0.1,102.1
2017M03,Netherlands,intermediate goods,1.0,102.7
2017M03,Netherlands,energy,-1.7,98.0
2017M03,Netherlands,capital goods,0.1,102.0
2017M03,Netherlands,durable consumer goods,-0.1,102.7
2017M03,Netherlands,non-durable consumer goods,-0.1,103.7
2017M03,Austria,general,-0.1,100.0
2017M03,Austria,intermediate goods,0.5,101.3
2017M03,Austria,energy,-1.1,96.7
2017M03,Austria,capital goods,0.0,101.0
2017M03,Austria,durable consumer goods,0.0,100.7
2017M03,Austria,non-durable consumer goods,0.2,100.8
2017M03,Poland,general,-0.1,103.0
2017M03,Poland,intermediate goods,0.1,103.1
2017M03,Poland,energy,-0.9,106.7
2017M03,Poland,capital goods,-0.1,102.0
2017M03,Poland,durable consumer goods,0.6,100.8
2017M03,Poland,non-durable consumer goods,0.2,103.0
2017M03,Portugal,general,-0.1,100.7
2017M03,Portugal,intermediate goods,0.5,100.4
2017M03,Portugal,energy,-2.0,101.0
2017M03,Portugal,capital goods,0.1,99.4
2017M03,Portugal,durable consumer goods,-0.1,101.0
2017M03,Portugal,non-durable consumer goods,0.4,101.3
2017M03,Romania,general,0.3,101.2
2017M03,Romania,intermediate goods,0.9,100.7
2017M03,Romania,energy,-1.4,97.3
2017M03,Romania,capital goods,0.9,102.9
2017M03,Romania,durable consumer goods,0.0,104.3
2017M03,Romania,non-durable consumer goods,0.5,103.7
2017M03,Slovenia,general,0.0,100.3
2017M03,Slovenia,intermediate goods,0.2,100.6
2017M03,Slovenia,energy,-1.9,92.8
2017M03,Slovenia,capital goods,-0.1,99.8
2017M03,Slovenia,durable consumer goods,0.1,99.3
2017M03,Slovenia,non-durable consumer goods,-0.1,101.8
2017M03,Slovakia,general,0.3,98.9
2017M03,Slovakia,intermediate goods,1.1,100.7
2017M03,Slovakia,energy,-1.1,95.4
2017M03,Slovakia,capital goods,0.2,99.3
2017M03,Slovakia,durable consumer goods,2.3,99.4
2017M03,Slovakia,non-durable consumer goods,0.5,101.1
2017M03,Finland,general,-0.3,100.9
